  1000 119
 100.
   6840.0  -13.2231  -16.1522   -7.4522  -19.8479
   6860.0  -13.1888  -16.3380   -7.4624  -19.8871
   6880.0  -13.2724  -16.4857   -7.4725  -19.9261
   6900.0  -13.3176  -16.6192   -7.4827  -19.9653
   6920.0  -13.3727  -16.7510   -7.4929  -20.0045
   6940.0  -13.4238  -16.8662   -7.5029  -20.0435
   6960.0  -13.4797  -16.9389   -7.5131  -20.0826
   6980.0  -13.5226  -16.9449   -7.5233  -20.1218
   7000.0  -13.7148  -16.8576   -7.5334  -20.1608
   7020.0  -13.8927  -16.6653   -7.5436  -20.2000
   7040.0  -13.9230  -16.3910   -7.5538  -20.2392
   7060.0  -14.0111  -16.0724   -7.5640  -20.2783
   7080.0  -14.1495  -15.7451   -7.5742  -20.3173
   7100.0  -14.2475  -15.4463   -7.5844  -20.3563
   7120.0  -14.2892  -15.2014   -7.5946  -20.3955
   7140.0  -14.3342  -15.0064   -7.6048  -20.4345
   7160.0  -14.3628  -14.8451   -7.6149  -20.4737
   7180.0  -14.3674  -14.7031   -7.6251  -20.5127
   7200.0  -14.3369  -14.5650   -7.6353  -20.5519
   7220.0  -14.2559  -14.4196   -7.6455  -20.5911
   7240.0  -14.1189  -14.2663   -7.6557  -20.6302
   7260.0  -13.9389  -14.1083   -7.6659  -20.6692
   7280.0  -13.7250  -13.9486   -7.6761  -20.7082
   7300.0  -13.4996  -13.7902   -7.6863  -20.7474
   7320.0  -13.2570  -13.6344   -7.6965  -20.7864
   7340.0  -12.9951  -13.4777   -7.7068  -20.8254
   7360.0  -12.7319  -13.3148   -7.7170  -20.8646
   7380.0  -12.4637  -13.1406   -7.7272  -20.9037
   7400.0  -12.1918  -12.9493   -7.7375  -20.9427
   7420.0  -11.9194  -12.7405   -7.7477  -20.9819
   7440.0  -11.6552  -12.5253   -7.7581  -21.0209
   7460.0  -11.4190  -12.3204   -7.7683  -21.0599
   7480.0  -11.2438  -12.1410   -7.7787  -21.0991
   7500.0  -11.1574  -12.0041   -7.7889  -21.1381
   7520.0  -11.1595  -11.9175   -7.7991  -21.1771
   7540.0  -11.2095  -11.8680   -7.8094  -21.2163
   7560.0  -11.2427  -11.8331   -7.8196  -21.2553
   7580.0  -11.2052  -11.7921   -7.8299  -21.2943
   7600.0  -11.0767  -11.7226   -7.8401  -21.3335
   7620.0  -10.8750  -11.6111   -7.8503  -21.3725
   7640.0  -10.6309  -11.4646   -7.8606  -21.4115
   7660.0  -10.3692  -11.2990   -7.8708  -21.4507
   7680.0  -10.1096  -11.1286   -7.8812  -21.4897
   7700.0   -9.8771  -10.9688   -7.8914  -21.5287
   7720.0   -9.7073  -10.8298   -7.9017  -21.5678
   7740.0   -9.6291  -10.7095   -7.9119  -21.6068
   7760.0   -9.6467  -10.6003   -7.9221  -21.6458
   7780.0   -9.7312  -10.4956   -7.9325  -21.6850
   7800.0   -9.8363  -10.3882   -7.9427  -21.7240
   7820.0   -9.9226  -10.2736   -7.9531  -21.7630
